;DEPENDANTS;CHILD_TOTAL;PERSONAL_INCOME;LOAN_NUM_TOTAL;LOAN_NUM_CLOSED;GENDER;SOCSTATUS_WORK_FL;SOCSTATUS_PENS_FL;AGE;AGREEMENT_RK;TARGET
14052;0;2;30000.0;1;1;0;1;0;52;65379873;0
14053;0;10;7300.0;1;1;1;0;1;61;73845860;0
14054;0;4;5000.0;1;0;1;1;0;51;62167970;0
14055;0;0;15000.0;1;0;0;1;0;60;62025804;0
14056;0;0;23000.0;1;0;0;1;0;43;61975082;1
14057;0;2;10000.0;5;5;1;1;0;47;67231416;0
14058;1;1;9000.0;1;0;1;1;0;31;60388428;1
14059;1;1;9000.0;3;2;0;1;0;41;66926426;0
14060;0;5;3700.0;1;0;0;0;1;56;61257884;0
14061;0;0;7000.0;2;2;1;1;0;22;65403518;0
14062;2;2;40000.0;1;1;0;1;0;32;60050670;0
14063;1;1;12000.0;2;1;0;1;0;41;66908905;1
14064;0;0;10500.0;2;1;1;1;0;49;67327634;0
14065;0;0;7500.0;2;2;1;1;0;54;67092538;0
14066;0;1;8000.0;2;1;1;1;0;56;62232633;0
14067;0;2;15000.0;1;0;0;1;0;54;64907174;1
14068;0;0;12000.0;1;1;1;1;0;23;66075483;0
14069;0;0;1950.0;1;1;1;0;1;23;65421532;0
14070;0;0;20000.0;1;0;1;1;0;23;63993135;0
14071;0;0;8000.0;2;2;0;1;0;37;74478452;0
14072;1;2;12000.0;1;0;1;1;0;40;67332619;0
14073;0;1;25000.0;1;0;0;1;0;42;61153010;0
14074;1;1;13700.0;1;0;0;1;0;41;61229082;0
14075;0;0;7550.0;3;2;1;0;1;56;62261259;0
14076;0;3;7200.0;1;0;1;0;1;59;62941285;0
14077;2;2;40000.0;1;1;1;1;0;45;67410920;0
14078;1;1;8000.0;1;0;1;1;0;26;67311077;0
14079;2;2;10000.0;1;0;1;1;0;39;67528026;1
14080;0;0;10000.0;1;1;0;1;0;30;63988729;0
14081;2;2;28000.0;1;0;0;1;0;39;64471075;0
14082;1;1;7000.0;2;2;1;1;0;37;61461068;0
14083;0;0;6000.0;2;1;1;0;1;62;61449543;0
14084;0;0;7000.0;1;1;1;0;1;66;61029303;0
14085;2;2;35000.0;1;0;1;1;0;34;63333595;1
14086;0;1;20000.0;3;3;1;1;0;55;63635143;0
14087;0;0;10000.0;1;1;1;1;0;49;59930389;0
14088;0;2;10000.0;1;1;1;1;0;44;64549203;1
14089;2;2;10000.0;4;3;1;1;0;28;74662128;1
14090;0;1;6000.0;1;0;1;1;0;40;60453610;0
14091;2;2;9000.0;1;0;1;1;0;37;60091694;0
14092;0;2;12500.0;1;0;0;1;0;54;74991369;0
14093;0;1;12000.0;1;1;1;1;0;25;65414768;0
14094;0;0;14000.0;1;0;1;1;0;23;62998373;1
14095;2;1;32000.0;1;0;0;1;0;32;64369863;1
14096;0;2;10000.0;3;3;1;1;1;63;66592259;0
14097;1;1;10000.0;1;0;1;1;0;35;62252249;0
14098;1;1;17000.0;3;3;1;1;0;43;74983003;0
14099;0;1;18000.0;1;0;1;1;0;55;67414944;0
14100;0;0;16000.0;4;3;1;1;0;45;74551959;0
14101;1;1;6000.0;2;1;1;1;0;28;61428640;0
14102;2;2;7500.0;1;0;1;1;0;53;64421196;0
14103;0;0;12000.0;1;1;1;1;0;49;74654678;0
14104;0;2;14000.0;2;0;1;1;0;47;60039657;0
14105;0;0;12000.0;1;0;1;1;0;23;66905305;0
14106;1;1;7500.0;1;0;1;1;0;38;61236739;0
14107;0;2;5000.0;1;0;1;1;0;37;62036997;0
14108;2;2;11000.0;1;1;1;1;0;44;61853410;0
14109;1;1;7000.0;1;1;1;1;0;24;65564787;0
14110;0;0;10000.0;1;0;0;1;0;50;61251079;0
14111;0;0;15000.0;2;2;1;1;0;43;67083938;0
14112;0;1;8500.0;2;2;1;0;1;64;61434457;0
14113;0;0;18000.0;1;1;0;1;0;31;59923107;0
14114;0;2;10000.0;1;1;1;1;0;56;74642896;0
14115;0;0;18000.0;1;0;0;1;0;24;62017262;0
14116;0;0;10000.0;1;0;1;0;1;61;64842068;0
14117;1;1;25000.0;1;0;0;1;0;26;64835026;0
14118;1;1;14000.0;2;2;1;1;0;51;66851348;0
14119;0;2;9000.0;1;0;1;1;0;50;62172424;0
14120;3;3;11000.0;1;0;1;1;0;31;61525191;0
14121;0;0;16000.0;1;1;0;1;0;28;62022422;0
14122;1;1;20000.0;1;0;1;1;0;36;61383262;0
14123;1;1;16500.0;1;1;1;1;0;45;63986115;0
14124;1;1;16000.0;1;1;1;1;0;31;63979261;0
14125;0;0;12000.0;1;1;0;1;0;22;59961022;0
14126;0;0;15000.0;1;0;0;0;1;61;64894361;0
14127;0;2;10000.0;1;0;1;1;0;52;64563613;1
14128;0;0;8000.0;1;1;1;0;1;50;59960027;0
14129;0;0;6500.0;1;0;1;1;1;56;61303970;0
14130;0;2;8000.0;2;2;0;1;0;50;67088057;0
14131;0;0;7000.0;3;3;1;1;0;25;65398268;0
14132;0;2;20000.0;1;0;0;1;0;56;62179939;0
14133;0;0;19000.0;1;1;0;1;0;22;61055796;1
14134;1;3;9000.0;1;0;1;1;0;37;64341520;0
14135;1;2;10000.0;2;2;1;1;0;46;61450647;0
14136;0;2;7000.0;1;0;1;1;0;46;74169191;0
14137;0;2;12000.0;1;0;0;1;0;56;60058692;0
14138;0;0;40000.0;1;0;0;1;0;39;63909621;1
14139;0;1;25000.0;2;2;1;1;0;39;67070732;0
14140;0;0;13000.0;1;0;1;1;0;29;63591787;0
14141;0;3;7500.0;1;0;1;1;0;55;60399949;0
14142;1;1;7000.0;1;1;1;1;0;26;66756577;0
14143;1;1;15000.0;2;2;0;1;0;24;74558350;0
14144;0;0;9000.0;1;1;1;1;0;24;67144383;1
14145;0;0;22000.0;1;0;1;1;0;46;63921491;1
14146;0;0;20000.0;1;1;0;1;0;60;67154219;0
14147;0;3;8000.0;1;0;0;1;0;41;75281821;0
14148;0;2;15000.0;1;0;1;1;0;55;74477511;0
14149;3;3;10000.0;1;1;1;1;0;38;74490111;0
14150;0;0;6000.0;1;1;1;1;0;53;59927078;0
14151;0;0;8000.0;1;1;1;1;0;23;64585042;0
14152;0;2;30000.0;3;3;1;1;1;64;67229149;0
14153;1;1;6000.0;3;3;0;1;0;33;66829192;0
14154;1;2;12000.0;1;0;0;1;0;46;62253724;0
14155;2;2;35000.0;2;2;0;1;0;33;67222009;0
14156;0;0;12000.0;1;0;1;1;0;35;63593244;0
14157;0;0;17000.0;1;1;1;1;0;24;66755935;0
14158;2;2;15000.0;1;0;0;1;0;39;64828233;0
14159;1;1;45000.0;1;1;1;1;0;30;65253474;0
14160;0;2;5700.0;4;4;1;0;1;63;74243641;0
14161;2;2;13000.0;1;0;0;1;0;36;63898978;0
14162;2;2;15000.0;2;1;1;1;0;35;67436475;0
14163;1;1;12000.0;1;0;1;1;0;29;61316374;0
14164;1;1;6000.0;1;1;1;1;0;28;62508474;0
14165;2;2;21000.0;1;0;0;1;0;51;63598852;0
14166;0;1;20000.0;1;0;1;1;0;48;62440863;0
14167;0;0;35000.0;1;0;0;1;0;32;63894147;0
14168;1;2;8000.0;1;0;0;1;0;45;61358401;0
14169;1;1;15000.0;1;1;1;1;0;38;65398419;0
14170;0;3;5800.0;1;1;1;0;1;61;62488036;0
14171;1;1;11000.0;1;0;0;1;0;34;66969222;1
14172;1;4;6000.0;1;0;1;1;0;38;63600293;0
14173;1;2;15000.0;1;0;1;1;0;55;62382161;0
14174;0;0;50000.0;1;1;1;1;0;35;59918758;0
14175;0;3;20000.0;1;0;1;1;0;53;62185304;0
14176;0;0;9000.0;1;1;1;1;0;60;61933858;0
14177;0;1;17200.0;2;1;1;1;0;50;75022087;0
14178;2;2;15000.0;3;2;1;1;0;31;67078941;1
14179;0;2;6000.0;1;0;1;0;1;62;61147100;0
14180;1;1;25000.0;1;1;0;1;0;32;61373574;0
14181;2;2;20000.0;1;1;0;1;0;31;62508318;0
14182;1;2;7500.0;1;0;1;1;0;45;61834255;0
14183;2;2;8000.0;2;2;1;1;0;34;67016055;0
14184;0;0;7000.0;1;1;1;1;0;22;66084841;0
14185;1;2;22000.0;1;1;0;1;0;43;64371358;0
14186;2;2;10000.0;1;1;1;1;0;29;74987806;1
14187;0;1;30000.0;1;1;0;1;0;38;63098977;0
14188;0;2;10000.0;1;0;1;0;1;57;63917989;0
14189;0;0;35000.0;1;0;0;1;0;41;74837262;0
14190;0;0;13000.0;2;1;1;0;1;48;75013804;0
14191;0;0;8000.0;1;0;1;1;0;36;61450803;0
14192;2;2;30000.0;1;0;1;1;0;32;64422251;0
14193;1;1;30000.0;1;0;0;1;0;35;63603993;0
14194;0;3;8000.0;1;0;1;0;1;63;65219301;1
14195;0;2;32000.0;1;0;1;1;0;53;64892723;0
14196;0;2;3600.0;1;0;1;0;1;57;62386594;0
14197;1;1;14000.0;1;0;0;1;0;31;63321937;0
14198;0;1;10000.0;1;0;1;1;0;42;60083503;0
14199;0;0;20000.0;1;0;1;1;0;38;60059261;0
14200;3;3;14000.0;1;0;0;1;0;50;73826527;0
14201;0;0;10000.0;5;5;0;1;0;26;66534499;0
14202;2;2;12500.0;1;0;0;1;0;33;61354942;0
14203;0;0;5600.0;2;1;1;0;1;60;74526789;0
14204;0;0;15000.0;1;0;1;1;0;23;67426528;0
14205;3;3;20000.0;1;1;1;1;0;37;67173842;0
14206;0;1;17000.0;1;1;1;1;0;33;62511070;0
14207;1;1;30000.0;2;1;1;1;0;35;61921323;0
14208;1;1;17000.0;2;2;0;1;0;25;61382021;0
14209;1;1;25000.0;2;1;0;1;0;36;74271858;1
14210;1;1;8000.0;1;0;1;1;0;28;64429730;0
14211;0;0;50000.0;2;2;0;1;0;30;63316138;1
14212;0;0;9900.0;1;1;1;0;1;59;61125226;0
14213;1;1;19000.0;1;0;1;1;0;39;60459785;0
14214;0;1;6400.0;3;2;1;0;1;63;66768436;0
14215;1;1;16000.0;1;0;0;1;0;28;63281472;0
14216;2;2;15000.0;1;0;1;1;0;38;62080126;0
14217;0;0;12000.0;2;1;0;1;0;23;75273283;0
14218;1;1;7900.0;1;0;1;1;0;39;66909237;0
14219;0;1;5000.0;1;0;1;0;1;56;74041627;0
14220;1;3;20000.0;1;1;0;1;0;49;61526744;0
14221;0;3;6180.0;2;1;1;0;1;57;61932953;0
14222;1;1;9500.0;3;2;1;1;0;37;73831204;0
14223;0;0;25000.0;3;3;0;1;0;25;66837975;1
14224;0;2;6500.0;3;3;1;0;1;65;66774221;0
14225;0;0;16100.0;1;1;0;1;0;33;64373951;0
14226;1;1;5700.0;2;2;1;0;1;52;59917047;0
14227;2;2;9000.0;2;2;1;1;0;44;67024684;0
14228;0;0;7000.0;1;0;1;1;0;44;74037507;0
14229;2;2;10000.0;2;2;1;1;0;23;65404605;0
14230;0;0;15000.0;1;1;1;1;0;24;66768856;0
14231;2;2;16000.0;2;2;1;1;0;39;66741280;0
14232;1;0;24800.0;1;0;0;1;0;25;62628719;1
14233;0;1;25000.0;1;0;1;1;0;54;61416522;0
14234;0;0;33000.0;1;1;0;1;0;30;67018297;0
14235;0;2;7500.0;1;1;1;1;0;51;59919466;0
14236;0;0;20000.0;1;0;1;1;0;58;66195876;0
14237;0;2;6000.0;2;2;1;1;0;50;66590424;0
14238;2;2;40000.0;1;1;0;1;0;41;61107974;0
14239;0;0;8000.0;3;2;1;1;0;55;74485439;0
14240;0;0;4300.0;1;0;1;1;0;52;60106925;0
14241;0;1;7000.0;1;0;1;1;0;40;63367151;0
14242;1;1;16000.0;1;0;0;1;0;27;73839474;0
14243;1;1;30000.0;1;1;1;1;0;27;63107202;0
14244;1;1;17000.0;4;3;0;1;0;37;66898528;0
14245;1;1;6000.0;1;0;1;1;0;30;62094484;0
14246;1;1;18000.0;1;0;1;1;0;33;74825385;0
14247;0;2;18000.0;1;0;1;1;1;64;62439949;0
14248;0;0;19800.0;1;0;0;1;0;24;63983438;0
14249;0;0;18500.0;1;1;0;1;0;29;61415652;0
14250;0;0;10000.0;1;0;1;1;0;23;74035969;0
14251;1;1;15000.0;1;0;0;1;0;30;62801509;0
14252;1;1;10000.0;1;1;1;1;0;31;66913280;0
14253;1;1;18000.0;1;1;1;1;0;39;62589275;0
14254;0;0;12000.0;1;0;0;1;0;51;61424605;1
14255;1;1;30000.0;1;1;1;1;0;39;62941751;0
14256;2;2;15000.0;1;1;1;1;0;30;59934078;0
14257;1;1;20000.0;1;0;0;1;0;32;62593099;0
14258;1;2;8000.0;1;0;1;1;0;46;67416468;0
14259;0;0;18000.0;1;1;0;1;0;29;61371518;0
14260;0;0;5500.0;1;0;1;1;0;48;60463519;0
14261;1;1;15000.0;7;7;0;1;0;34;66531296;0
14262;0;0;11000.0;1;0;1;0;1;56;64433835;0
14263;0;0;25000.0;1;0;0;1;0;26;72290895;0
14264;0;1;7500.0;2;2;1;0;1;57;64599266;0
14265;1;1;13500.0;1;1;0;1;0;26;75027929;0
14266;0;0;15000.0;2;1;1;1;0;27;64000046;0
14267;0;0;11000.0;1;0;1;1;0;52;60385378;0
14268;3;3;35000.0;1;0;0;1;0;38;66970053;0
14269;1;2;7800.0;1;0;1;1;0;55;60098007;0
14270;0;3;10400.0;1;0;0;1;0;54;62232644;0
14271;0;0;8000.0;1;0;1;1;0;24;73840454;0
14272;0;0;25000.0;1;0;0;1;0;47;60057644;0
14273;2;2;20000.0;1;0;1;1;0;46;74843648;0
14274;0;0;20000.0;1;0;0;1;0;25;73831004;0
14275;0;0;6000.0;1;0;1;1;0;54;59965423;0
14276;0;2;7500.0;1;0;1;1;0;49;64445959;0
14277;1;1;24000.0;1;1;0;1;0;33;62508479;0
14278;0;0;9000.0;1;0;0;1;0;26;61962464;0
14279;0;0;14000.0;1;1;0;1;0;25;61131973;0
14280;2;2;5800.0;1;1;1;1;0;42;64594691;0
14281;1;1;30000.0;1;1;1;1;0;31;62943695;1
14282;0;0;16000.0;1;0;0;1;0;22;61539206;0
14283;0;2;5000.0;1;1;0;1;0;54;66853994;0
14284;0;1;9000.0;1;0;1;1;0;56;60451593;0
14285;0;0;18000.0;1;1;0;1;0;23;75033612;0
14286;1;5;15000.0;1;0;1;1;1;57;59973752;0
14287;2;2;12800.0;1;0;0;1;0;33;65203937;1
14288;2;1;25000.0;2;2;0;1;0;37;67222750;0
14289;1;2;7000.0;1;0;1;1;0;40;61536967;0
14290;2;2;25000.0;1;0;1;1;0;30;63899229;1
14291;0;2;3000.0;2;1;1;1;0;48;62257530;1
14292;1;1;7000.0;1;0;1;1;0;37;64342539;0
14293;2;2;16000.0;1;0;0;1;0;40;75077916;0
14294;1;1;5000.0;1;0;1;1;0;38;61239290;0
14295;1;1;10000.0;1;0;1;1;0;34;61351742;1
14296;0;2;10000.0;1;0;1;1;0;50;67207262;0
14297;0;0;9500.0;1;0;1;1;0;48;62426800;0
14298;0;0;9000.0;1;0;0;0;1;46;63895464;0
14299;0;1;18000.0;1;0;1;1;0;63;61100233;0
14300;1;1;10000.0;1;1;0;1;0;36;74489969;0
14301;0;1;8000.0;1;0;0;1;1;62;61358128;0
14302;0;1;8500.0;1;1;1;1;0;47;61844535;0
14303;1;1;5000.0;3;3;1;1;0;25;66585327;0
14304;0;0;5000.0;1;0;1;0;1;51;62075345;0
14305;0;0;6000.0;1;0;0;1;0;61;72300700;0
14306;2;2;5000.0;1;1;1;1;0;41;74039352;0
14307;1;1;10000.0;2;1;1;1;0;44;72290453;0
14308;0;1;13900.0;1;0;1;1;0;50;62186133;0
14309;0;0;15000.0;1;0;0;1;0;39;67529092;0
14310;0;2;15000.0;1;0;0;0;1;61;66918159;0
14311;2;2;18000.0;1;1;0;1;0;34;64281064;0
14312;0;1;15000.0;1;0;1;1;1;45;61414572;0
14313;1;1;15000.0;7;6;0;1;0;55;66700322;0
14314;2;2;10000.0;1;0;0;1;0;42;66915440;0
14315;1;1;11500.0;2;1;0;1;0;27;67417649;0
14316;0;0;4000.0;1;0;0;1;0;23;64834721;0
14317;1;1;20000.0;1;1;0;1;0;31;63625411;0
14318;0;0;7000.0;4;4;1;0;1;58;66753724;0
14319;1;1;10000.0;1;0;1;1;0;31;61155304;0
14320;2;2;9500.0;2;1;0;1;0;39;66897374;1
14321;1;1;14000.0;1;0;1;1;0;40;61538254;0
14322;0;0;14000.0;1;1;0;1;0;64;65248413;0
14323;0;0;40000.0;1;0;0;1;0;55;60091920;0
14324;0;2;45000.0;1;0;0;0;1;60;64850022;0
14325;0;0;20000.0;5;2;1;1;0;50;67414400;0
14326;0;1;10000.0;1;0;1;1;0;54;63993876;0
14327;0;1;20000.0;1;0;1;1;0;44;63087783;0
14328;1;1;5500.0;2;0;1;1;0;34;62234363;0
14329;1;1;15000.0;1;0;0;1;0;40;61121652;0
14330;0;0;6000.0;3;3;0;1;0;52;66588495;0
14331;1;1;8000.0;4;4;0;1;0;29;66855187;0
14332;0;1;16000.0;2;1;0;1;0;46;67437210;0
14333;0;0;14000.0;1;0;0;1;0;52;60050998;0
14334;0;0;36000.0;1;1;1;1;0;29;64277267;0
14335;1;1;8000.0;1;0;1;1;0;37;60048087;0
14336;2;2;15000.0;1;0;0;1;0;30;61310956;0
14337;1;1;7200.0;2;2;1;1;0;30;74170956;0
14338;0;0;7000.0;1;0;1;1;0;50;74040850;0
14339;0;1;11500.0;1;0;1;0;1;51;63591255;0
14340;0;1;15000.0;1;0;1;1;0;44;75285061;0
14341;2;2;8000.0;4;4;1;1;0;36;66314475;0
14342;0;0;22000.0;2;2;1;1;1;57;74484100;0
14343;0;2;17000.0;1;0;1;1;0;44;63330375;0
14344;0;0;15000.0;2;1;0;1;0;29;74825647;0
14345;1;1;12000.0;2;2;0;1;0;39;74550476;0
14346;1;1;8000.0;1;0;1;1;0;27;64433704;0
14347;0;2;12000.0;1;1;1;0;1;56;74657528;0
14348;1;1;10000.0;1;0;1;1;0;39;62027112;0
14349;2;2;6000.0;3;3;1;1;0;28;66585297;0
14350;1;1;22000.0;2;0;1;1;0;30;61306011;1
14351;0;2;25000.0;1;1;1;1;0;50;61029451;0
14352;0;0;11000.0;1;0;0;1;0;55;62016577;0
14353;0;1;20000.0;1;1;1;1;0;54;61833498;0
14354;0;0;6000.0;2;2;0;1;0;32;74551203;0
14355;0;0;12000.0;2;2;1;1;0;40;66517368;0
14356;0;1;30000.0;1;0;0;1;0;47;72273725;0
14357;1;1;8000.0;1;0;0;1;0;34;62434140;0
14358;0;1;10000.0;1;0;1;0;1;54;64900430;0
14359;1;1;25000.0;1;1;0;1;0;31;64601121;0
14360;2;2;12000.0;1;0;0;1;0;30;62789400;0
14361;1;1;8000.0;1;0;1;1;0;46;63005048;0
14362;3;3;10000.0;1;0;0;1;0;37;66977311;1
14363;0;0;10000.0;1;0;1;1;0;29;64826962;0
14364;1;1;10000.0;1;0;0;1;0;45;66902009;0
14365;0;2;6500.0;2;2;1;1;1;51;74986062;0
14366;1;1;8000.0;2;2;0;1;0;51;75029780;0
14367;0;0;7000.0;2;1;1;1;0;48;74994755;0
14368;0;2;8000.0;1;1;1;1;0;46;61936965;0
14369;0;0;9500.0;2;0;1;1;0;44;73849823;0
14370;0;0;15000.0;1;1;1;1;0;26;65494731;0
14371;2;2;15000.0;2;1;1;1;0;32;62237587;0
14372;1;1;19000.0;1;1;1;1;0;33;62949162;0
14373;0;2;24000.0;1;0;1;1;1;53;61535306;0
14374;0;2;10000.0;1;0;1;1;1;56;60450928;0
14375;1;1;8000.0;1;0;1;1;0;36;61357427;0
14376;2;2;15000.0;1;1;0;1;0;39;63328794;0
14377;0;3;8000.0;2;1;1;1;0;54;66836648;1
14378;1;1;27000.0;1;0;0;1;0;53;74818247;0
14379;0;0;6700.0;3;2;0;0;1;53;61460590;0
14380;0;0;6000.0;1;0;1;1;0;27;59968581;0
14381;2;2;12000.0;1;1;1;1;0;41;61057913;1
14382;0;0;10000.0;1;0;0;1;0;27;63595062;0
14383;0;1;25000.0;1;1;0;1;0;47;61081259;0
14384;0;3;19000.0;1;1;1;1;0;49;61119528;0
14385;1;2;25000.0;1;1;1;1;0;49;61933417;0
14386;2;2;10000.0;1;0;1;1;0;36;73847984;0
14387;1;1;20000.0;1;0;0;1;0;35;61249479;0
14388;1;3;10000.0;2;1;1;1;0;49;75288759;0
14389;0;0;30000.0;5;4;0;1;0;31;66766489;0
14390;1;1;20000.0;1;0;0;1;0;30;64838956;0
14391;0;2;3500.0;3;2;1;1;1;57;74560187;0
14392;2;2;10000.0;1;1;0;1;0;27;60524085;0
14393;1;1;8000.0;1;1;1;1;0;25;66076118;0
14394;1;0;24000.0;1;0;0;1;0;23;62019982;0
14395;3;3;25000.0;3;2;0;1;0;32;67275660;0
14396;0;2;7300.0;1;1;1;1;0;50;74554768;0
14397;1;1;7000.0;1;1;0;1;0;34;66773052;0
14398;0;0;5000.0;1;0;0;0;1;54;63587500;0
14399;2;2;15000.0;2;2;0;1;0;33;66759258;0
14400;0;0;16000.0;1;1;1;1;0;35;74534369;0
14401;0;0;12000.0;2;2;1;1;0;23;74542505;0
14402;0;1;26000.0;1;1;0;1;0;42;65241227;0
14403;1;1;16000.0;1;0;1;1;0;23;74462487;1
14404;0;0;15000.0;1;0;0;1;0;34;61115678;1
14405;0;0;6000.0;1;0;1;0;1;62;61447756;0
14406;0;0;15000.0;1;1;0;1;0;46;61138248;0
14407;0;0;20000.0;2;2;0;1;0;35;74645876;0
14408;0;0;11500.0;1;0;0;1;0;22;62631094;0
14409;1;1;25000.0;1;0;0;1;0;41;64376257;0
14410;0;0;35000.0;1;1;1;1;0;25;61416245;0
14411;1;1;15000.0;1;1;0;1;0;35;61108706;0
14412;0;0;15000.0;1;1;1;1;0;26;67309011;0
14413;0;0;50000.0;1;1;0;1;0;28;61110628;0
14414;0;0;15000.0;1;0;1;1;0;54;64910601;0
14415;1;1;15000.0;2;2;0;1;0;33;61925490;0
14416;0;0;28000.0;1;1;0;1;0;29;59931474;0
14417;0;3;5500.0;1;1;1;1;0;50;64593249;0
14418;0;0;4500.0;1;0;1;0;1;52;74031633;0
14419;1;1;15000.0;4;4;1;1;0;36;67157863;0
14420;1;2;11500.0;1;0;0;1;0;45;62598682;0
14421;2;2;11000.0;2;1;0;1;0;38;73846819;0
14422;1;1;14000.0;3;3;1;1;0;28;74514953;0
14423;0;0;8000.0;2;1;0;1;0;48;67320428;0
14424;2;2;10000.0;1;0;1;1;0;31;62788298;0
14425;1;1;10000.0;1;0;1;1;0;43;66201467;0
14426;0;0;26000.0;1;0;0;1;0;22;60186495;0
14427;0;0;30000.0;1;1;1;1;0;27;61526204;1
14428;1;2;7000.0;3;3;1;1;0;41;74188164;0
14429;0;1;10000.0;1;0;1;1;0;37;60446480;0
14430;0;2;4000.0;1;0;1;1;0;54;74011975;0
14431;1;1;13000.0;4;4;1;1;0;30;67146297;0
14432;0;3;6000.0;4;4;1;1;0;56;66843503;0
14433;0;1;4330.0;1;0;0;0;1;51;73829778;0
14434;0;0;20000.0;1;1;1;1;0;32;60096578;0
14435;1;1;20000.0;1;0;0;1;0;28;64368956;1
14436;1;1;13000.0;1;0;1;1;0;34;62593087;0
14437;0;2;24000.0;1;1;0;1;1;52;74988692;0
14438;2;2;11000.0;1;0;0;1;0;43;65223212;0
14439;2;2;10000.0;2;2;0;1;0;37;66658006;1
14440;2;1;25000.0;2;2;0;1;0;28;59929552;0
14441;2;2;15000.0;1;0;0;1;0;36;75285834;0
14442;0;5;8000.0;1;0;0;0;1;63;67438648;0
14443;1;1;8000.0;1;1;1;1;0;34;63106532;0
14444;0;0;7000.0;1;1;1;1;0;42;74523538;0
14445;2;2;4500.0;1;1;1;1;0;26;74041303;0
14446;3;3;9000.0;1;0;0;1;0;43;63104936;1
14447;1;1;7500.0;1;0;1;1;0;46;62141354;0
14448;1;1;7000.0;1;1;1;1;0;46;74986396;0
14449;2;2;11000.0;1;0;1;1;0;34;62618273;0
14450;0;2;15000.0;1;0;1;1;0;47;62250366;1
14451;2;2;10000.0;1;0;1;1;0;31;66890359;0
14452;0;1;7000.0;1;1;0;0;1;58;74997806;0
14453;2;2;15000.0;4;3;0;1;0;34;66782726;0
14454;0;0;15000.0;1;1;1;1;0;25;66412127;0
14455;0;3;4000.0;1;0;1;1;0;48;61241583;0
14456;0;0;15000.0;1;0;1;1;0;25;60042654;0
14457;2;2;7500.0;1;0;1;1;0;41;62250273;0
14458;2;2;16000.0;2;1;0;1;0;45;67317645;0
14459;0;0;12000.0;2;1;0;1;0;24;65249531;0
14460;0;2;20000.0;1;0;1;1;0;49;61419766;0
14461;0;3;10000.0;1;0;1;1;0;57;63892706;0
14462;1;1;18000.0;1;1;1;1;0;33;67015968;0
14463;0;2;10000.0;1;1;1;0;1;62;74522507;0
14464;2;2;15000.0;1;0;0;1;0;29;62033535;0
14465;4;4;15000.0;1;0;1;1;0;33;64842660;0
14466;0;0;8000.0;1;1;0;1;0;54;62492682;0
14467;2;2;35000.0;1;1;0;1;0;32;74995538;0
14468;1;2;8500.0;1;0;1;1;0;45;72290939;0
14469;2;1;14000.0;3;2;0;1;0;30;67207642;1
14470;0;0;5000.0;2;1;1;0;1;57;74186192;0
14471;0;2;7500.0;1;1;0;1;0;50;67078861;0
14472;0;2;20000.0;1;1;0;1;0;46;62946642;0
14473;0;3;6000.0;2;2;1;0;1;63;74186362;0
14474;1;1;13500.0;1;0;1;1;0;37;61418079;0
14475;1;1;20000.0;3;3;1;1;0;38;66322813;0
14476;0;1;6000.0;1;1;1;1;0;41;64442425;1
14477;0;0;40000.0;1;0;0;1;0;31;75273258;0
14478;0;0;10000.0;3;3;1;1;0;56;66740109;0
14479;0;0;11000.0;1;1;1;1;0;25;66077513;0
14480;0;2;5000.0;1;1;0;1;0;44;74188342;0
14481;0;0;14000.0;1;1;1;0;1;61;75018823;0
14482;2;2;10000.0;3;2;1;1;0;38;75279986;0
14483;1;2;7000.0;1;0;0;0;1;49;62135803;0
14484;1;2;4600.0;1;0;1;0;1;52;59972881;0
14485;0;2;27000.0;1;0;1;1;0;45;62387571;0
14486;2;2;6000.0;1;0;1;1;0;31;72283845;0
14487;0;3;7220.0;1;1;0;0;1;62;74028155;0
14488;1;1;20000.0;1;1;0;1;0;24;62016913;1
14489;0;2;8000.0;1;0;1;1;1;58;64467979;0
14490;1;1;45000.0;4;4;0;1;0;25;74950019;0
14491;0;0;9000.0;1;0;1;1;0;28;66198505;0
14492;2;2;12000.0;1;0;0;1;0;47;62594310;0
14493;0;2;8000.0;1;1;1;1;0;40;64334414;0
14494;0;0;9000.0;1;0;0;1;0;49;62365106;1
14495;2;2;20000.0;3;3;0;1;0;37;74845167;1
14496;0;0;11500.0;1;0;0;1;0;43;61849273;0
14497;0;2;5000.0;1;0;1;0;1;58;61235968;0
14498;0;0;20000.0;1;0;0;1;0;27;63009348;0
14499;1;1;22000.0;1;0;0;1;0;24;62613349;1
14500;0;0;15000.0;1;1;0;1;0;26;60059410;0
14501;0;0;12000.0;1;1;1;1;0;45;62505716;0
14502;1;1;15000.0;1;0;1;1;0;40;61241111;0
14503;0;0;6000.0;1;1;0;1;0;27;62481677;0
14504;0;0;12000.0;1;0;0;1;0;29;62628540;0
14505;0;0;5000.0;1;1;1;1;0;23;65417288;0
14506;1;1;8000.0;2;2;1;1;0;38;66756793;0
14507;2;2;11000.0;2;2;1;1;0;34;66711428;0
14508;2;2;9000.0;1;0;0;1;0;32;61375574;1
14509;2;2;20000.0;1;0;0;1;0;34;60449552;0
14510;1;1;15000.0;1;0;0;1;0;40;61289017;0
14511;0;1;30000.0;2;1;1;1;1;62;63990317;0
14512;1;1;9000.0;2;1;1;1;0;30;63624662;0
14513;1;1;10000.0;1;0;1;1;0;31;63093645;0
